ID,工作名称,招聘详细链接,公司名称,公司ID,公司性质,公司规模,公司招聘主页,公司地点,薪资,学历要求,工作经历,职位类型,公司福利,工作发布标签,更新时间
CC120490943J00114490510,qt开发工程师,https://jobs.zhaopin.com/CC120490943J00114490510.htm,北京万里红科技股份有限公司,CZ120490940,股份制企业,100-499人,https://company.zhaopin.com/CZ120490940.htm,北京-海淀区,10K-15K,本科,1-3年,全职,五险一金、交通补助、餐补、带薪年假、定期体检,最近,2019-06-25 08:41:25
CC469301512J00149373412,java服务器开发,https://jobs.zhaopin.com/CC469301512J00149373412.htm,中汽联合(北京)科技有限公司,CZ469301510,股份制企业,100-499人,https://company.zhaopin.com/CZ469301510.htm,北京,15K-20K,本科,1-3年,全职,五险一金、绩效奖金、带薪年假,最新,2019-06-27 19:47:21
CC593935930J90250013000,NLP工程师,https://jobs.zhaopin.com/593935930250013.htm,中金智汇科技有限责任公司,CZ593935930,民营,100-499人,https://company.zhaopin.com/CZ593935930.htm,北京-大兴区,15K-30K,本科,不限,全职,五险一金、交通补助、餐补、通讯补助、带薪年假,最新,2019-06-27 16:43:10
CC652990229J00153401014,大数据工程师,https://jobs.zhaopin.com/CC652990229J00153401014.htm,北京普开数据技术有限公司,CZ652990220,民营,20-99人,https://company.zhaopin.com/CZ652990220.htm,北京,8K-10K,本科,1-3年,全职,五险一金、绩效奖金、加班补助、全勤奖、带薪年假,最新,2019-06-27 19:38:58
CC268769911J00290726608,搜索数据挖掘高级研发工程师,https://jobs.zhaopin.com/CC268769911J00290726608.htm,OPPO广东移动通信有限公司,CZ268769910,民营,1000-9999人,https://company.zhaopin.com/CZ268769910.htm,北京-朝阳区,30K-50K,本科,3-5年,全职,无,最近,2019-06-26 16:59:28
CZ269145930J00147867815,测试工程师-,https://jobs.zhaopin.com/CZ269145930J00147867815.htm,北京昱新科技有限公司,CZ269145930,民营,100-499人,https://company.zhaopin.com/CZ269145930.htm,北京,15K-20K,大专,3-5年,全职,五险一金、绩效奖金、全勤奖、带薪年假、定期体检,最新,2019-06-27 19:33:06
CC642953621J00140656914,数据采集研发工程师,https://jobs.zhaopin.com/CC642953621J00140656914.htm,人民日报媒体技术股份有限公司,CZ642953620,国企,100-499人,https://company.zhaopin.com/CZ642953620.htm,北京,15K-25K,本科,3-5年,全职,五险一金、绩效奖金、加班补助、交通补助、餐补,最新,2019-06-27 17:29:19
CC522423632J00118502614,自动化测试工程师,https://jobs.zhaopin.com/CC522423632J00118502614.htm,狮桥融资租赁（中国）有限公司,CZ522423630,合资,1000-9999人,https://company.zhaopin.com/CZ522423630.htm,北京-朝阳区,15K-20K,本科,3-5年,全职,五险一金、交通补助、餐补、通讯补助、带薪年假,最近,2019-06-26 11:03:42
CC135976233J00170720813,运维工程师,https://jobs.zhaopin.com/CC135976233J00170720813.htm,北京盛世全景科技股份有限公司,CZ135976230,民营,20-99人,https://company.zhaopin.com/CZ135976230.htm,北京,8K-16K,大专,1-3年,全职,年底双薪、弹性工作、定期体检、节日福利、六险一金,最新,2019-06-27 16:35:41
CC405839980J00264442707,计算机视觉专家—觉模型调优与融合,https://jobs.zhaopin.com/CC405839980J00264442707.htm,广州小鹏汽车科技有限公司,CZ405839980,民营,1000-9999人,https://company.zhaopin.com/CZ405839980.htm,北京-海淀区,25K-50K,本科,3-5年,全职,五险一金、年底双薪、餐补、带薪年假、弹性工作,最近,2019-06-26 09:11:57
CC217000521J90259641000,计算机老师,https://jobs.zhaopin.com/217000521259641.htm,中公教育-北京考研,CZ217000520D00112700610,民营,20-99人,https://company.zhaopin.com/CZ217000520D00112700610.htm,北京,100K-150K,硕士,不限,全职,五险一金、绩效奖金、全勤奖、包吃、带薪年假,最近,2019-06-26 13:59:40
CC298631312J00165967413,测试工程师,https://jobs.zhaopin.com/CC298631312J00165967413.htm,Lily教育集团,CZ298631310,股份制企业,500-999人,https://company.zhaopin.com/CZ298631310.htm,北京,8K-13K,本科,3-5年,全职,绩效奖金、节日福利、全勤奖、五险一金、员工旅游,最新,2019-06-27 09:37:56
CC652990229J00153501114,数据分析,https://jobs.zhaopin.com/CC652990229J00153501114.htm,北京普开数据技术有限公司,CZ652990220,民营,20-99人,https://company.zhaopin.com/CZ652990220.htm,北京,8K-10K,大专,不限,全职,五险一金、绩效奖金、加班补助、全勤奖、带薪年假,最新,2019-06-27 19:16:33
CC185096626J00085695512,虚拟化工程师,https://jobs.zhaopin.com/CC185096626J00085695512.htm,北京森艾电子技术有限公司,CZ185096620,民营,20-99人,https://company.zhaopin.com/CZ185096620.htm,北京,6K-12K,大专,1-3年,全职,五险一金、绩效奖金、加班补助、交通补助、餐补,最新,2019-06-27 19:12:42
CC133019846J00151546612,服务端开发工程师,https://jobs.zhaopin.com/CC133019846J00151546612.htm,北京师范大学,CZ133019840,事业单位,1000-9999人,http://special.zhaopin.com/pagepublish/13301984/index.html,北京,8K-15K,本科,不限,全职,五险一金、年底双薪、定期体检、弹性工作、大牛带队,最新,2019-06-27 16:58:08
CC121082642J00285711701,DW高级工程师（新希望金服）,https://jobs.zhaopin.com/CC121082642J00285711701.htm,新希望金融服务有限公司,CZ121082640D00113102403,民营,20-99人,https://company.zhaopin.com/CZ121082640D00113102403.htm,北京,15K-25K,本科,3-5年,全职,交通补助、餐补、通讯补助、带薪年假、定期体检,最新,2019-06-27 09:43:04
CC405839980J00264460907,对话系统算法高级工程师/资深工程师/专家,https://jobs.zhaopin.com/CC405839980J00264460907.htm,广州小鹏汽车科技有限公司,CZ405839980,民营,1000-9999人,https://company.zhaopin.com/CZ405839980.htm,北京-海淀区,30K-60K,本科,5-10年,全职,五险一金、年底双薪、餐补、带薪年假、弹性工作,最近,2019-06-26 09:11:57
CC405839980J00264475907,计算机视觉实习生/应届生,https://jobs.zhaopin.com/CC405839980J00264475907.htm,广州小鹏汽车科技有限公司,CZ405839980,民营,1000-9999人,https://company.zhaopin.com/CZ405839980.htm,北京-海淀区,4K-5K,本科,无经验,实习,餐补、弹性工作,最近,2019-06-26 09:11:57
CC133534001J00169102613,测试经理,https://jobs.zhaopin.com/CC133534001J00169102613.htm,北京四维智联科技有限公司,CZ133534000,民营,500-999人,https://company.zhaopin.com/CZ133534000.htm,北京,20K-30K,本科,10年以上,全职,五险一金、年底双薪、绩效奖金、弹性工作、节日福利,最新,2019-06-27 18:53:25
CC390521532J00136789009,系统运维,https://jobs.zhaopin.com/CC390521532J00136789009.htm,赢创科技(北京)有限公司,CZ390521530,合资,100-499人,https://company.zhaopin.com/CZ390521530.htm,北京,7K-9K,大专,3-5年,全职,五险一金、带薪年假、弹性工作、全勤奖、定期体检,最新,2019-06-27 18:46:57
CC405839980J00264446207,计算机视觉专家/高级专家—车内智能,https://jobs.zhaopin.com/CC405839980J00264446207.htm,广州小鹏汽车科技有限公司,CZ405839980,民营,1000-9999人,https://company.zhaopin.com/CZ405839980.htm,北京-海淀区,25K-50K,硕士,3-5年,全职,五险一金、年底双薪、餐补、带薪年假、弹性工作,最近,2019-06-26 09:11:57
CC392160220J00086167815,风险分析与模型分析师-贷后数据,https://jobs.zhaopin.com/CC392160220J00086167815.htm,北京恒昌利通投资管理有限公司,CZ392160220,民营,500-999人,http://special.zhaopin.com/bj/2015/hc032014/enter.html,北京-朝阳区,薪资面议,本科,3-5年,全职,五险一金、餐补、周末双休、节日福利、绩效奖金,最近,2019-06-26 10:19:07
CC134218708J00250160507,知识图谱工程师,https://jobs.zhaopin.com/CC134218708J00250160507.htm,三一集团,CZ134218700,民营,10000人以上,https://company.zhaopin.com/CZ134218700.htm,北京-昌平区,20K-30K,本科,3-5年,全职,五险一金、绩效奖金、餐补、包住、带薪年假,最近,2019-06-26 16:15:24
CC134218708J00340816507,系统架构师,https://jobs.zhaopin.com/CC134218708J00340816507.htm,三一集团,CZ134218700,民营,10000人以上,https://company.zhaopin.com/CZ134218700.htm,北京-昌平区,30K-50K,本科,5-10年,全职,五险一金、年底双薪、绩效奖金、餐补、带薪年假,最近,2019-06-26 16:15:23
CC522423632J00118500714,性能测试工程师,https://jobs.zhaopin.com/CC522423632J00118500714.htm,狮桥融资租赁（中国）有限公司,CZ522423630,合资,1000-9999人,https://company.zhaopin.com/CZ522423630.htm,北京-朝阳区,15K-20K,本科,3-5年,全职,五险一金、交通补助、餐补、通讯补助、带薪年假,最近,2019-06-26 11:03:41
CC174782923J00136060615,中间件运维工程师,https://jobs.zhaopin.com/CC174782923J00136060615.htm,北京博维思通科技有限公司,CZ174782920,其它,100-499人,https://company.zhaopin.com/CZ174782920.htm,北京,15K-20K,大专,1-3年,全职,五险一金、补充医疗保险、定期体检、带薪年假、交通补助,最新,2019-06-27 19:12:54
CC652990229J00153501614,大数据开发工程师,https://jobs.zhaopin.com/CC652990229J00153501614.htm,北京普开数据技术有限公司,CZ652990220,民营,20-99人,https://company.zhaopin.com/CZ652990220.htm,北京,8K-10K,大专,不限,全职,五险一金、绩效奖金、加班补助、全勤奖、带薪年假,最新,2019-06-27 20:25:12
CC325437913J00155153609,高级java工程师（AiDian),https://jobs.zhaopin.com/CC325437913J00155153609.htm,道有道(北京)科技股份有限公司,CZ325437910,上市公司,100-499人,http://special.zhaopin.com/pagepublish/32543791/index.html,北京-海淀区,18K-35K,本科,3-5年,全职,五险一金、全勤奖、带薪年假、节日福利、周末双休,最新,2019-06-27 18:31:13
CC341896630J00171016413,高级数据分析师,https://jobs.zhaopin.com/CC341896630J00171016413.htm,发现时空国际旅行社（北京）有限公司,CZ341896630,民营,100-499人,https://company.zhaopin.com/CZ341896630.htm,北京-朝阳区,25K-35K,本科,3-5年,全职,扁平化管理、五险一金、旅行基金、零食水果、帅哥美女,最新,2019-06-27 18:29:27
CC120490943J00140170710,图像处理算法工程师,https://jobs.zhaopin.com/CC120490943J00140170710.htm,北京万里红科技股份有限公司,CZ120490940,股份制企业,100-499人,https://company.zhaopin.com/CZ120490940.htm,北京-海淀区,15K-30K,硕士,不限,全职,节日福利、五险一金、交通补助、餐补、带薪年假,最新,2019-06-28 08:32:03
CC837482500J00142684314,运维开发工程师,https://jobs.zhaopin.com/CC837482500J00142684314.htm,北京立志博达科技有限公司,CZ837482500,合资,500-999人,https://company.zhaopin.com/CZ837482500.htm,北京,10K-20K,本科,3-5年,全职,带薪年假、弹性工作、出国游、大牛带队、五险一金,最新,2019-06-27 18:10:29
CC236253714J00152847809,新房事业部-数据/商业分析,https://jobs.zhaopin.com/CC236253714J00152847809.htm,北京链家房地产经纪有限公司,CZ236253710,民营,10000人以上,https://company.zhaopin.com/CZ236253710.htm,北京,8K-15K,本科,1-3年,全职,绩效奖金、餐补、带薪年假、补充医疗保险、五险一金,最新,2019-06-27 19:12:35
CC405839980J00264445207,计算机视觉专家—车外环境感知,https://jobs.zhaopin.com/CC405839980J00264445207.htm,广州小鹏汽车科技有限公司,CZ405839980,民营,1000-9999人,https://company.zhaopin.com/CZ405839980.htm,北京-海淀区,25K-50K,本科,3-5年,全职,五险一金、年底双薪、餐补、带薪年假、弹性工作,最近,2019-06-26 09:11:57
CC000432741J00142942909,研发工程师—web前端,https://jobs.zhaopin.com/CC000432741J00142942909.htm,北京神舟航天软件技术有限公司,CZ000432740,国企,1000-9999人,https://company.zhaopin.com/CZ000432740.htm,北京-海淀区,12K-20K,本科,3-5年,全职,周末双休、弹性工作、餐补、补充医疗保险、五险一金,最新,2019-06-27 18:21:46
CC868644410J00149917515,SSD固件开发工程师,https://jobs.zhaopin.com/CC868644410J00149917515.htm,北京安捷丽电子科技有限公司,CZ868644410,民营,20人以下,https://company.zhaopin.com/CZ868644410.htm,北京,20K-30K,本科,3-5年,全职,五险一金,最新,2019-06-27 16:42:51
CC290294115J00275925104,图像识别算法工程师,https://jobs.zhaopin.com/CC290294115J00275925104.htm,精英数智科技股份有限公司,CZ290294110,股份制企业,100-499人,https://company.zhaopin.com/CZ290294110.htm,北京,15K-20K,本科,不限,全职,节日福利、五险一金、绩效奖金、带薪年假、定期体检,最新,2019-06-27 16:30:24
CC133534001J00100297513,自动化测试开发工程师 -（车联网事业部）,https://jobs.zhaopin.com/CC133534001J00100297513.htm,北京四维智联科技有限公司,CZ133534000,民营,500-999人,https://company.zhaopin.com/CZ133534000.htm,北京-海淀区,10K-20K,大专,5-10年,全职,五险一金、绩效奖金、交通补助、带薪年假、节日福利,最新,2019-06-27 18:53:25
CC000432741J00142282409,研发工程师—大数据,https://jobs.zhaopin.com/CC000432741J00142282409.htm,北京神舟航天软件技术有限公司,CZ000432740,国企,1000-9999人,https://company.zhaopin.com/CZ000432740.htm,北京-海淀区,15K-18K,本科,1-3年,全职,周末双休、弹性工作、餐补、补充医疗保险、五险一金,最新,2019-06-27 18:12:03
CC120160395J00146192415,数据库开发工程师（北京）,https://jobs.zhaopin.com/CC120160395J00146192415.htm,中科软科技股份有限公司,CZ120160390,股份制企业,1000-9999人,http://special.zhaopin.com/bj/2013/zkrk062859,北京,10K-15K,本科,3-5年,全职,每年多次调薪、周末双休、五险一金、加班补助、餐补,最新,2019-06-27 16:53:49
CC405839980J00267131307,知识图谱算法专家,https://jobs.zhaopin.com/CC405839980J00267131307.htm,广州小鹏汽车科技有限公司,CZ405839980,民营,1000-9999人,https://company.zhaopin.com/CZ405839980.htm,北京-海淀区,25K-50K,硕士,5-10年,全职,绩效奖金、补充医疗保险、弹性工作、包吃、年底双薪,最近,2019-06-26 09:11:57
CC849312990J00153389114,大数据开发工程师,https://jobs.zhaopin.com/CC849312990J00153389114.htm,中能融安(北京)科技有限公司,CZ849312990,国企,20-99人,https://company.zhaopin.com/CZ849312990.htm,北京,10K-15K,本科,1-3年,全职,五险一金、年终分红、节日福利、14薪、全额公积金,最新,2019-06-27 16:46:08
CC121089877J00173044411,系统工程师linux,https://jobs.zhaopin.com/CC121089877J00173044411.htm,北京泰策科技有限公司,CZ121089870,民营,100-499人,https://company.zhaopin.com/CZ121089870.htm,北京,10K-15K,本科,3-5年,全职,五险一金、绩效奖金、年底双薪、全勤奖、弹性工作,最新,2019-06-27 17:24:29
CC120490943J00113123810,Linux 研发工程师（C/C++）,https://jobs.zhaopin.com/CC120490943J00113123810.htm,北京万里红科技股份有限公司,CZ120490940,股份制企业,100-499人,https://company.zhaopin.com/CZ120490940.htm,北京-海淀区,15K-20K,本科,3-5年,全职,五险一金、年底双薪、绩效奖金、全勤奖、交通补助,最近,2019-06-25 08:39:42
CC134218708J00152426907,web前端工程师,https://jobs.zhaopin.com/CC134218708J00152426907.htm,三一集团,CZ134218700,民营,10000人以上,https://company.zhaopin.com/CZ134218700.htm,北京,20K-40K,本科,5-10年,全职,无,最近,2019-06-26 08:00:10
CC500698720J00383807101,PHM研究员,https://jobs.zhaopin.com/CC500698720J00383807101.htm,苏州华启智能科技有限公司,CZ500698720,上市公司,500-999人,https://company.zhaopin.com/CZ500698720.htm,北京,15K-25K,硕士,1-3年,全职,五险一金、交通补助、餐补、通讯补助、带薪年假,最新,2019-06-27 17:49:07
CC405839980J00264472407,自然语言处理算法工程师 实习生/应届生,https://jobs.zhaopin.com/CC405839980J00264472407.htm,广州小鹏汽车科技有限公司,CZ405839980,民营,1000-9999人,https://company.zhaopin.com/CZ405839980.htm,北京-海淀区,4K-5K,本科,不限,全职,五险一金、年底双薪、餐补、带薪年假、弹性工作,最近,2019-06-26 09:11:57
